Address,Quantity,Percentage
0x57cb1b593a8e17a8c619e2652a8707de3e1de2bf,0.435,0.00%
0x84dbfa6c2c8282f8d792c2890a637fdb30f886f4,0.405,0.00%
0x3b3318832d7d7be95fb23d49c46ab2c2953ded02,0.4,0.00%
0x0304ac8b43c2cdf4fcec022c60da0d29ce6b96a1,0.39,0.00%
0x5f90ef7718c5cea5ce57920085dc3b1f9746f1e1,0.385,0.00%
0x49375b86c9b8e95b6b58ddd1c2c0d749d2e54a4a,0.381,0.00%
0x397738fe2cb5a86efea329c4c4eef70f7e581773,0.36,0.00%
0x92adba159f770c5af6e2f75e9d32eac0f937e9f6,0.325,0.00%
0x0b6fe71307807be87a3c966e9b3b44f6b4ed4510,0.32,0.00%
0x6fed3309ef4f0136c23a3ddad944accb9f128c79,0.315,0.00%
0x5902e1464dacb150548bf767d027f8af2efd4d5d,0.31,0.00%
0xdb419370a8c44cba050129ed855565e37749c3c5,0.308,0.00%
0xd94886de7330fc9a5cf89b2cb3403667cbfd22ef,0.304,0.00%
0xde87d3f1b791cf2ea5acf7af9a63aeba248fe9f3,0.3,0.00%
0x3671dd198ed7801fe27996ee829d621616ea9928,0.285,0.00%
0xb157a8509229293bbd1070232ebac2003babc63f,0.281,0.00%
0x2204bddda7822e7338356683265e89a231b2760d,0.276723,0.00%
0xd67475798eac1ab3923d5600722eee939ada62b8,0.255,0.00%
0x633924c8e99031528ae635ec9a0e8e422f82bbb4,0.255,0.00%
0xe2d99bc2d3151687b41bec6224c664989635784d,0.252,0.00%
0xdeae367c39b6add5f9ff2daf143587b4bfab2300,0.249,0.00%
0xa2886c395a6fe0c4fda2bd9c2ac718083d819e17,0.247,0.00%
0xf2222092218244b6fcc35831d046253e835f5173,0.238,0.00%
0x593a966b0efd7fa8e1b04cc45c23a83be38ae90d,0.225,0.00%
0x47cf951153ea0def19c1bbff2013d6b32777b9af,0.2192805,0.00%
0x8754f9042803301c5a810f9808cbadd5d12f6590,0.21,0.00%
