Address,Quantity,Percentage
0xbb4472934c15dbf9d8a70f5f5b7a5c79786b0436,32500,0.00%
0x1e7f26f3188ceadb9fd6b3eee237095870c6b4ef,32500,0.00%
0xe0a0c18ccce727502463a71969b4c1f1087829ff,32500,0.00%
0x103c88982cb879fc46206c7ff98336c4b833b519,32342.5,0.00%
0x9631ca65121fd14d629df88517559e8eebd07b5f,32250,0.00%
0x8fbb355a161224f9d53cd4f199456b868ff8b249,32188,0.00%
0x486be7bd0f6c6c9fac4ee2a082494c8e8d7f61a5,32066,0.00%
0x0262f4c230624becc0a28c75bdacb4e97b2fe603,32000,0.00%
0x89a86ae63c4260819b1344ea728afec73d3d6fbc,31691.745,0.00%
0x86aa6ec3f53949e803001f480c527a41ce340db1,31500,0.00%
0x9406fe0897725322b720121c2d2af1c215517823,31500,0.00%
0xad0a5ed8aaab219adf52a80594f3bb0417fc2f2d,31500,0.00%
0xc519f051ced7fcc2773a47b76f74c130a4add7fb,31500,0.00%
0xba280583b3081185fe500946d1eb8f24e5df0da0,31500,0.00%
0x4844cdece0078a06cdcd22197c2c8172898264c2,31500,0.00%
0x8501a8c29bd215266a8eb85914f853f03f4bb36d,31500,0.00%
0x5e85adcc66c35e58f4cdd45f9c6801d12498a2c7,31500,0.00%
0xae3a91c8e091a8cb6f877faae58819b8c10367cb,31500,0.00%
0x0b7d838b92cab68cb981050dfd498b27c74ba029,31442.25,0.00%
0xf0983866387a84b1526298ba39c1bd43cfb22278,31400,0.00%
0x5fe8fb059e63f5c4399d3e00b23f5fc226a966f1,30925,0.00%
0x5ad436f80f9a4f94877f251c18261c2d8357eaa1,30760,0.00%
0xf5e030096bc6a6695aa62c47d1b96d71d1e617a1,30621.54822,0.00%
0x488f3a23c9faaacadfa1cf5170030c3acd1b618e,30068,0.00%
0x1baed361ebd5b44608eff0911952af8a67cf2124,30000,0.00%
0x8b185a06e09f8a9c0c52a7979e6c7525f0b57d1f,30000,0.00%
0x4656f59ce56e7b16cabfefd387560c0be0c4c728,30000,0.00%
0xda306f888b8dc46207e39037e3f14ba7bbd0ca27,30000,0.00%
0xcf1044266b61c9f7740f22c315a1c04adeb6ae03,29894.68,0.00%
0x1f5a1efecaefe4e31c05a6507ee486c3b43ca962,29850,0.00%
0x6b545cf7e9cd9ce5d26d871ccae6e675a2f60b6c,29601,0.00%
0x0bb9bcfc67255a9f27b4acc9d59b7a0f94d150f2,29351.1,0.00%
0x1bd7fc79ce166ae17ed33b8c2df5313aa2449ff0,28986.9394,0.00%
0x657de3fad1806b0d8f80b19bc1892493ebd4299e,28750,0.00%
0x77229f21cba3aecad41b59aa8fbf2e5c33939a18,28484,0.00%
0x76ad7bbc1330353212dc4f8b8901a3316516503f,27364.995,0.00%
0xf8a09eedd2817eb547a28910be3f3cee2e265226,25941.64,0.00%
0x6a77ee528403b89bde2705ca4a6d324fb6c94be7,25940.6741,0.00%
0x45e06181d13f48b0873a34370af7b26d372d3e79,25589.784,0.00%
0xe0306c6263d0cb0060bb21d5455713b10f729a32,25189.4,0.00%
0x6bc867505efd18ae622de23464b6d0527e8b1de7,24590.16,0.00%
0x570653bca21a8b3d53d83f7494b4d1c7b5257bff,23965,0.00%
0x295fffc0ac73c95f9e80d16c71f1ea3338c234ea,23521.8,0.00%
0xc53cefc170f861961155b3708e805da3bdda5f85,23310,0.00%
0xc7d11900040529f38cc736ed0b64c9d29ec0ab27,23238,0.00%
0xdddc9455a6acef5f69bcd6043592a60b0502fa1d,23215.85,0.00%
0x5b821d6e4ea40fb5d43a84346883d43615908169,22600.26,0.00%
0x1dc7fb794182d1d8e05d151e423844b358264836,21790,0.00%
0x194605ed1629046d9160fb4bcba40770225ca2b4,20991.31011,0.00%
0x04605a6657f1cd074ef0cbc684af8f0f24cfc7a0,20984,0.00%
0xa792e69efc516045276e5daaf805f784a5b69119,20949,0.00%
0x4f00b88eb69ca541a1e919371c504f9b8cc2217a,20609.44898,0.00%
0x86e28f604360caaefc2dce08bd3eef8dd6aa0d31,20366.45,0.00%
0x90e03df4e4c11bad458e77e151f18e3d3b59c6de,20318.599,0.00%
0x1d56a5c4d9cf3b38e2a78a80256980c98104f033,20305.96,0.00%
0xaaedaf661b1c6cc6be4fc016f8d3266a8cd46792,20208,0.00%
0x72d13cbe7ed2820c720580a89d7bf0b90bcda1b1,20008.02715,0.00%
