Address,Quantity,Percentage
0x853b2a7078a2121a74819d64a008e906fe9904db,20000,0.00%
0x276376ef1404a13feebc9a9e9dbd0e6b779cbb2a,20000,0.00%
0x7ab5d60e62347ab9215987b1607ba2d9350b4192,20000,0.00%
0x237f10477536b01d58671b5ea0c9ed5074de2c34,20000,0.00%
0xf3b98835589bc2d5da8947744338fabbeebf4812,20000,0.00%
0xa38ee381831b1340a56b547842e6613e898b327f,20000,0.00%
0x2c83d764280bd2e27482aa2b5e091ca70c4e4ff2,20000,0.00%
0x25b742d15cbf76dd9168095bfeffe95878db87df,20000,0.00%
0x612163f662130a5cd4cc5d72b5d4f6de7e078696,20000,0.00%
0xe531bbb0dc3abe3d335edbcf5f479b84c2839c8a,20000,0.00%
0xf20ab229cc62d95d726f8fc132eb482a8a1620b0,20000,0.00%
0x45a78319d89de055f4d804c15a244736cb26d858,20000,0.00%
0x255a8d8d9aabc2a99a7e4381e1eed51cc44dbb82,20000,0.00%
0x06f353c3e0cc87f32adf1f9986094e91b30cedd5,20000,0.00%
0x1c08bf2fe434cdb6369b8805a064aace788bc56f,20000,0.00%
0x33539822b1ee3f67211d0e8aa157e044dd18aed5,20000,0.00%
0x62d35db7601596bef81b7a8870822689a4b9d744,20000,0.00%
0x4c178e751ad9e2b59e275ee4fe4bcc8f5dedad80,20000,0.00%
0xda3483b38d9006092402438a3b789583b9bb7f55,20000,0.00%
0x1037b9fe950d82583cd6b472f397b54d1c59565f,20000,0.00%
0x3edad4915addb98bcfd2990f721a7f05549b92da,20000,0.00%
0x839eaaa9f8655462177e05a8e3f144892ec03696,20000,0.00%
0xca8a7c1250762e2a056eb7679a621c95f4ffe29c,20000,0.00%
0xbb594bb0e81eb4b42e3c3488441a830bda4ae27a,20000,0.00%
0x09388d9e830ff3f5f3c3692beeadf58ebfbf7e54,20000,0.00%
0xa8e70b35a6865e2b498b5c4e4030d10cf4970f57,20000,0.00%
0x6431b93bdb049f76c43deb1f4840c3e1cfd1ea28,20000,0.00%
0x59a6c7da9442e1bf371520d777106c910f74b2f7,19990,0.00%
0xdf00756d5dedf0b8274212746352efae6292c533,19990,0.00%
0xccf43da0e5db7cd810d699ae700f4304999d390e,19990,0.00%
0x3e5e82974580d23d04c36b1cc2232ffa5a933c4f,19900,0.00%
0x8ee122d95f3e083c8f0d390ecd9b6e8cb7ac1ffc,19899,0.00%
0xf41fa692c5d898dfec55c8b933dbbab612618f62,18960,0.00%
0xb8d1c326ba3d5b8b5511ed0e2f707f16f6ab0edc,18900,0.00%
0xf13403f11bf2bc950fd115a6a38be3c466c41619,18900,0.00%
0x5c8740a5a1dc20342c03467f34fddba903d04f65,18000,0.00%
0xa6928c28b6c25b9eb9182aac6088c533f2b2ea8a,18000,0.00%
0xb2430a9f8ac63051ca946a603de45a8030207949,18000,0.00%
0x8c19fd2279882e8a75602ec79e7bd5ef80df2625,18000,0.00%
0x6c3dc1df719395bee521a74d86f8e376bdc91967,18000,0.00%
0xabdd54da570372291dde46124e76d2761f904d4e,18000,0.00%
0x064abedb1c03f2b921b4578905279cbc7feb5d3a,18000,0.00%
0xa56af977a4f86a1c410ec39691da8501e94664cb,18000,0.00%
0x549054fcc26593813d4f3d615d8d210cddee1a27,18000,0.00%
0x44f804febc2496f74fc52292448633fdcb7161d8,18000,0.00%
0x7c1b7dbdfaa037e2172ed433f4b3896fc5215c26,18000,0.00%
0x3f1a6f0c6eb349144adc3cfa72534b876d735eb4,18000,0.00%
0xc08c8b52c72ec16112790fd7064c534a840c9644,18000,0.00%
0x51ac995f42c3ccefc0db730edc7ac75ab4d6f3fe,17894.6874,0.00%
0xfd5402cfed0991b14b816c8a8d1adfffe18c868a,17820,0.00%
0x7c7722bf4d001955cbe021a4b597a67cfc715de2,17820,0.00%
0x2068a1655d383dc30451c5f242e75028c3010426,17820,0.00%
0x88f52fd4dc0c475072936b4e846d4011f33f0153,17640,0.00%
0xc7388f688c2b90c50b7b268da1d6d7279eb0716e,17640,0.00%
0x49bafcf2b2cf9c30a1b18ef283d11c07177461ac,17640,0.00%
0xff6c2b9e52b65b001e559c043ba626071226db35,17640,0.00%
0x264d1e8ae3861b5507386edd40eaae52b6e51208,17640,0.00%
0x379d81ee62f9a7e650b34ff53ba9bab63133e34d,17640,0.00%
0x62d1e123484d1cfb1e59ff530a085dbbb6aee91e,17640,0.00%
0x2a3f4e97f561aaa60fff680d533d2409e2885567,17640,0.00%
0xf98357e86c7f7072cf929578517d7ce92a092008,17640,0.00%
0xcef237b9ca63a032d788a914aff7edd407569a3a,17640,0.00%
0x52f32ac0b3cd362231e3ce6ae08614f98be6bc38,17640,0.00%
